year,type,title,note,journal,doi,author,ENTRYTYPE,ID
2014,Journal,Verification of Generic Ubiquitous Middleware for Smart Home Using Coloured Petri Nets,3,International Journal of Information Technology and Computer Science,10.5815/ijitcs.2014.10.09,J M.,article,OPAL462
2013,InProceedings,USMMC: a self-contained model checker for UML state machines,8,Unknown Venue,10.1145/2491411.2494595,Liu S.,article,OPAL463
2019,Journal,Facilitating the Quantitative Analysis of Complex Events through a Computational Intelligence Model-Driven Tool,6,Scientific Programming,10.1155/2019/2604148,Díaz G.,article,OPAL464
2020,Journal,Non-blocking Supervisory Control of Timed Automata using Forcible Events,9,IFAC-PapersOnLine,10.1016/j.ifacol.2021.04.035,Rashidinejad A.,article,OPAL465
2022,Journal,Model Checking for Real-Time Attack Detection in Water Distribution Systems,3,Informatics and Automation,10.15622/ia.21.2.1,Mercaldo F.,article,OPAL466
2021,InProceedings,Simulation framework for EtherCAT over TSN,3,Unknown Venue,10.23919/ifipnetworking52078.2021.9472810,Balakrishna B.,article,OPAL467
2019,Journal,Model Checking in the Presence of Schedulers Using a Domain-Specific Language for Scheduling Policies,2,IEICE Transactions on Information and Systems,10.1587/transinf.2017edp7391,TRAN N.H.,article,OPAL468
2021,Journal,Assuring Increasingly Autonomous Systems in Human-Machine Teams: An Urban Air Mobility Case Study,4,arXiv (Cornell University),10.4204/eptcs.348.11,Bhattacharyya S.,article,OPAL469
2009,InProceedings,Modeling and Verification for Timing Satisfaction of Fault-Tolerant Systems with Finiteness,2,Unknown Venue,10.1109/ds-rt.2009.20,Cheng C.H.,article,OPAL471
2023,Journal,Applying parallelism to a bisimulation algorithm to improve efficiency in software testing of time-critical systems,1,Ingeniería y Competitividad,10.25100/iyc.v25isuplemento.13144,Betancourt J.,article,OPAL472
2005,Journal,A refinement-based process algebra for timed automata,15,Formal Aspects of Computing,10.1007/s00165-005-0064-y,Cattani S.,article,OPAL473
2008,Journal,Stressing Symbolic Scheduling Techniques within Aircraft Maintenance Optimization,2,Journal on Satisfiability Boolean Modeling and Computation,10.3233/sat190053,Bruno V.,article,OPAL474
2023,InProceedings,Modeling and Verification of Autonomous Driving Systems under Stochastic Spatio-Temporal Constraints,1,Proceedings/Proceedings of the ... International Conference on Software Engineering and Knowledge Engineering,10.18293/seke2023-221,Wang M.,article,OPAL475
2021,Journal,Agents and Robots for Reliable Engineered Autonomy:A Perspective from the Organisers of AREA 2020,2,Journal of Sensor and Actuator Networks,10.3390/jsan10020033,Cardoso R.C.,article,OPAL476
2013,Journal,Local abstraction refinement for probabilistic timed programs,6,Theoretical Computer Science,10.1016/j.tcs.2013.07.013,Dräger K.,article,OPAL477
2023,Journal,AMULET: a Mutation Language Enabling Automatic Enrichment of SysML Models,3,ACM Transactions on Embedded Computing Systems,10.1145/3624583,Sultan B.,article,OPAL478
2014,Journal,Stochastic Timed Automata,31,Logical Methods in Computer Science,10.2168/lmcs-10(4:6)2014,Bertrand N.,article,OPAL479
2004,Journal,Analysis of OSEK/VDX Based Automotive Applications,4,IFAC Proceedings Volumes,10.1016/s1474-6670(17)30344-0,Waszniowski N.L.,article,OPAL480
2005,InProceedings,RTnet: a distributed real-time protocol for broadcast-capable networks,10,Unknown Venue,10.1109/icas-icns.2005.85,Hanssen F.,article,OPAL481
2013,Journal,Avoiding Shared Clocks in Networks of Timed Automata,6,Logical Methods in Computer Science,10.2168/lmcs-9(4:13)2013,Balaguer S.,article,OPAL482
2009,Journal,Verifying Real-Time Systems using Explicit-time Description Methods,5,arXiv (Cornell University),10.4204/eptcs.13.6,Wang H.,article,OPAL483
2013,Journal,Reconciling fault-tolerant distributed algorithms and real-time computing,4,Distributed Computing,10.1007/s00446-013-0204-1,Moser H.,article,OPAL484
2017,Journal,CAN Database Verification Framework Using UPPAAL,1,International Journal of Computer Theory and Engineering,10.7763/ijcte.2017.v9.1182,Cho B.,article,OPAL485
2020,Journal,Configurable verification of timed automata with discrete variables,3,Acta Informatica,10.1007/s00236-020-00393-4,Tóth T.,article,OPAL486
2007,Journal,Formal Specification and Verification of Real-Time Systems using Graph Grammars,4,Journal of the Brazilian Computer Society,10.1007/bf03194256,Michelon L.,article,OPAL487
2022,Journal,Supporting 5G service orchestration with formal verification,1,Computer Science and Information Systems,10.2298/csis211001059b,Backeman P.,article,OPAL488
2018,Journal,Synthesis of probabilistic models for quality-of-service software engineering,54,Automated Software Engineering,10.1007/s10515-018-0235-8,Gerasimou S.,article,OPAL489
2018,Journal,Traffic Models of Periodic Event-Triggered Control Systems,17,IEEE Transactions on Automatic Control,10.1109/tac.2018.2879763,Fu A.,article,OPAL490
2022,Journal,Cooperative Product Agents to Improve Manufacturing System Flexibility: A Model-Based Decision Framework,21,IEEE Transactions on Automation Science and Engineering,10.1109/tase.2022.3156384,Kovalenko I.,article,OPAL491
2002,Journal,Zeus: A Distributed Timed Model-Checker Based on Kronos,11,Electronic Notes in Theoretical Computer Science,10.1016/s1571-0661(05)80389-5,Braberman V.,article,OPAL492
2011,Journal,Efficiently identifying deterministic real-time automata from labeled data,22,Machine Learning,10.1007/s10994-011-5265-4,Verwer S.,article,OPAL493
2015,Journal,An SMT-based approach to satisfiability checking of MITL,17,Information and Computation,10.1016/j.ic.2015.06.007,Bersani M.M.,article,OPAL494
2020,Journal,Constraint-Based Schedulability Analysis in Multiprocessor Real-Time Systems,2,IEEE Access,10.1109/access.2020.3022847,Lee H.,article,OPAL495
2021,Journal,Formal Verification of an Efficient Architecture to Enhance the Security in IoT,2,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2021.0120317,Elsayed E.K.,article,OPAL496
2018,InProceedings,Cache timing side-channel vulnerability checking with computation tree logic,23,Unknown Venue,10.1145/3214292.3214294,Deng S.,article,OPAL497
2016,Journal,Symmetry reduction for time Petri net state classes,15,Science of Computer Programming,10.1016/j.scico.2016.08.008,Bourdil P.A.,article,OPAL498
2015,Journal,Introduction to the inaugural issue of the Journal of Reliable Intelligent Environments,9,Journal of Reliable Intelligent Environments,10.1007/s40860-015-0005-3,Augusto J.C.,article,OPAL499
1999,Journal,Formal Verification of a Power Controller Using the Real-Time Model Checker UPPAAL,5,BRICS Report Series,10.7146/brics.v6i8.20065,Havelund K.,article,OPAL5
2015,Journal,On the Designing of Model Checkers for Real-Time Distributed Systems,1,Modeling and Analysis of Information Systems,10.18255/1818-1015-2012-6-45-56,Volkanov D.Y.,article,OPAL50
2013,Journal,Web Based Tools for Road Traffic Monitoring and Controlling System,1,Advanced engineering forum,10.4028/www.scientific.net/aef.8-9.3,Avram C.,article,OPAL500
2012,Journal,Specifying subtypes in Safety Critical Java programs,4,Concurrency and Computation Practice and Experience,10.1002/cpe.2930,Haddad G.,article,OPAL501
2003,Journal,Benchmarking Explicit State Parallel Model Checkers,6,Electronic Notes in Theoretical Computer Science,10.1016/s1571-0661(05)80098-2,Jones M.,article,OPAL502
2018,Journal,Model-Based Testing Applied to Software Components of Satellite Simulators,1,Modelling and Simulation in Engineering,10.1155/2018/3847843,Silva P.D.B.D.,article,OPAL503
2015,Journal,A Study on Configuration and Integration of Sub-Systems to System-of-Systems with Rule Verification,1,Engineering,10.4236/eng.2015.710056,Warnecke T.,article,OPAL504
2009,Journal,Enabling Component-Based Design for Embedded Real-Time Software,13,Journal of Computers,10.4304/jcp.4.12.1309-1321,Wiklander J.,article,OPAL505
2005,Journal,Exploring optimal solution to hardware/software partitioning for synchronous model,1,Formal Aspects of Computing,10.1007/s00165-005-0072-y,He J.,article,OPAL506
2021,Journal,Static and Dynamic Verification of Space Systems Using Asynchronous Observer Agents,3,Sensors,10.3390/s21134541,Daszczuk W.B.,article,OPAL507
2025,Journal,Control and Applications of Intelligent Unmanned Aerial Vehicles,1,Electronics,10.3390/electronics14020375,Yan Y.,article,OPAL508
2018,InProceedings,Automated Invariant Generation for the Verification of Real-Time Systems,1,EPiC series in computing,10.29007/npn7,Badban B.,article,OPAL509
2018,Journal,Effortless Fault Localisation: Conformance Testing of Real-Time Systems in Ecdar,2,arXiv (Cornell University),10.4204/eptcs.277.11,Gundersen T.R.,article,OPAL510
2015,Journal,Flow-Based Specification of Time Design Requirements,2,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2015.060804,Fedaghi S.A.,article,OPAL511
2017,InProceedings,Modelling Behavioural Requirements and Alignment with Verification in the Embedded Industry,2,Unknown Venue,10.5220/0006205604270434,Liebel G.,article,OPAL512
2017,Journal,Bounded determinization of timed automata with silent transitions,6,Real-Time Systems,10.1007/s11241-017-9271-x,Lorber F.,article,OPAL513
2023,Journal,A Survey of Advanced Information Fusion System: from Model-Driven to Knowledge-Enabled,6,Data Science and Engineering,10.1007/s41019-023-00209-8,Zhu D.,article,OPAL514
2018,Journal,Model checking: recent improvements and applications,3,International Journal on Software Tools for Technology Transfer,10.1007/s10009-018-0501-x,Bošnački D.,article,OPAL515
2016,Journal,CSP solver for Safe PLC Controller: Application to manufacturing systems,7,IFAC-PapersOnLine,10.1016/j.ifacol.2016.07.638,Pichard R.,article,OPAL516
2023,Journal,Correct-by-Construction Reinforcement Learning of Cardiac Pacemakers from Duration Calculus Requirements,2,Proceedings of the AAAI Conference on Artificial Intelligence,10.1609/aaai.v37i12.26728,Dole K.,article,OPAL517
2007,Journal,From formal specifications to QoS monitors.,5,The Journal of Object Technology,10.5381/jot.2007.6.11.a1,Saudrais S.,article,OPAL518
2021,Journal,Guest Editorial: Industrial Cyber–Physical Systems—New Trends in Computing and Communications,3,IEEE Transactions on Industrial Informatics,10.1109/tii.2020.3033818,Tramarin F.,article,OPAL519
2007,InProceedings,Zenoness detection and timed model checking for real time systems,4,Electronic workshops in computing,10.14236/ewic/vecos2007.12,Hadjidj R.,article,OPAL520
2015,InProceedings,Cross-Kernel Control-Flow--Graph Analysis for Event-Driven Real-Time Systems,16,Unknown Venue,10.1145/2670529.2754963,Dietrich C.,article,OPAL521
2019,Journal,Learning and statistical model checking of system response times,12,Software Quality Journal,10.1007/s11219-018-9432-8,Aichernig B.K.,article,OPAL522
2016,Journal,Expected reachability-time games,13,Theoretical Computer Science,10.1016/j.tcs.2016.04.021,Forejt V.,article,OPAL523
2020,Journal,Model Checking of Real-Time Properties for Embedded Assembly Program Using Real-Time Temporal Logic RTCTL and Its Application to Real Microcontroller Software,7,IEICE Transactions on Information and Systems,10.1587/transinf.2019edp7172,WU Y.,article,OPAL524
2022,Journal,An Overview of Modest Models and Tools for Real Stochastic Timed Systems,3,arXiv (Cornell University),10.4204/eptcs.355.1,Hartmanns A.,article,OPAL525
2015,Journal,A Model Driven Approach to Water Resource Analysis based on Formal Methods and Model Transformation,2,Procedia Computer Science,10.1016/j.procs.2015.05.323,Amato F.,article,OPAL526
2024,Journal,An Enhanced Mechanism for Fault Tolerance in Agricultural Wireless Sensor Networks,1,Network,10.3390/network4020008,Smara M.,article,OPAL527
2005,Journal,AN APPROACH TO THE DESIGN OF NETWORKED EMBEDDED SYSTEMS,3,IFAC Proceedings Volumes,10.3182/20050703-6-cz-1902.01182,Sveda M.,article,OPAL528
2013,Journal,Corroboration Strategy for Web Services Choreography using Revise Buchi Automata,1,International Journal of u- and e- Service Science and Technology,10.14257/ijunesst.2013.6.5.11,Danapaquiame N.,article,OPAL530
2012,Journal,A Parametric Counterexample Refinement Approach for Robust Timed Specifications,10,arXiv (Cornell University),10.4204/eptcs.87.3,Traonouez L.M.,article,OPAL531
2020,Journal,Multiclock Constraint System Modelling and Verification for Ensuring Cooperative Autonomous Driving Safety,3,Journal of Advanced Transportation,10.1155/2020/8830752,Wang J.,article,OPAL532
2022,Journal,"Rewriting Logic and Maude for the Formalization and Analysis of DSMLs, and the Prototyping of MDSE Tools.",2,The Journal of Object Technology,10.5381/jot.2022.21.4.a2,Durán F.,article,OPAL533
2013,InProceedings,Modeling and formal analysis of urban road traffic,1,AIP conference proceedings,10.1063/1.4825779,Avram C.,article,OPAL534
2020,Journal,Statistical Model Checking of Human-Robot Interaction Scenarios,1,arXiv (Cornell University),10.4204/eptcs.319.2,Lestingi L.,article,OPAL535
2023,Journal,Predicting resource consumption of Kubernetes container systems using resource models,10,Journal of Systems and Software,10.1016/j.jss.2023.111750,Turin G.,article,OPAL536
2023,Journal,A Formal Verification of a Reputation Multi-Factor Authentication Mechanism for Constrained Devices and Low-Power Wide-Area Network Using Temporal Logic,2,Sensors,10.3390/s23156933,Bezerra W.R.,article,OPAL537
2017,Journal,Industrial applications of the PetriDotNet modelling and analysis tool,6,Science of Computer Programming,10.1016/j.scico.2017.09.003,Vörös A.,article,OPAL538
2016,Journal,Bounded model checking for fixed-point digital filters,18,Journal of the Brazilian Computer Society,10.1186/s13173-016-0041-8,Abreu R.B.,article,OPAL539
2020,Journal,Formal Verification of UML MARTE Specifications Based on a True Concurrency Real Time Model,2,Computing and Informatics,10.31577/cai_2020_5_1022,Chabbat N.,article,OPAL54
2012,Journal,Intelligent Knowledge Database (IKD) Tool for Formal Methods,3,International Journal of Software Engineering & Applications,10.5121/ijsea.2012.3609,Nanda M.,article,OPAL540
2023,Journal,RoboWorld: Verification of Robotic Systems with Environment in the Loop,4,Formal Aspects of Computing,10.1145/3625563,Baxter J.,article,OPAL541
2024,Journal,Securing Pacemakers using Runtime Monitors over Physiological Signals,2,ACM Transactions on Embedded Computing Systems,10.1145/3638286,Panda A.,article,OPAL542
